,Date,Visitor,Visitor_PTS,Home,Home_PTS,Day,Day_Num,Spread,Winner,Home_TotalWins,Home_TotalLosses,Home_HomeWins,Home_HomeLosses,Home_Streak,Home_CumSpread,Home_AvgSpread,Home_CumPTS,Home_AvgPTS,Home_GamesPlayed,Home_DaysPast,Visitor_TotalWins,Visitor_TotalLosses,Visitor_VisitorWins,Visitor_VisitorLosses,Visitor_Streak,Visitor_CumSpread,Visitor_AvgSpread,Visitor_CumPTS,Visitor_AvgPTS,Visitor_GamesPlayed,Visitor_DaysPast,Home_ELO,Visitor_ELO
558,2012-03-05 19:00:00,Dallas Mavericks,91,Oklahoma City Thunder,95,Mon,2,4,1,29,8,15,1,-1,219,5.918918918918919,3778,102.10810810810811,37,0,22,16,8,9,1,109,2.8684210526315788,3579,94.1842105263158,38,0,1609,1534
559,2012-03-05 19:00:00,New Orleans Hornets,74,Portland Trail Blazers,86,Mon,2,12,1,18,19,13,7,-3,148,4.0,3645,98.51351351351352,37,0,9,28,5,12,-1,-195,-5.27027027027027,3269,88.35135135135135,37,0,1512,1382
560,2012-03-05 19:00:00,Orlando Magic,92,Toronto Raptors,88,Mon,2,-4,0,12,25,6,12,1,-154,-4.162162162162162,3307,89.37837837837837,37,0,24,14,11,7,1,99,2.6052631578947367,3576,94.10526315789474,38,0,1408,1544
561,2012-03-05 19:00:00,Golden State Warriors,120,Washington Wizards,100,Mon,2,-20,0,8,28,5,14,1,-300,-8.333333333333334,3346,92.94444444444444,36,0,14,20,5,11,-2,-96,-2.823529411764706,3297,96.97058823529412,34,0,1349,1441
562,2012-03-06 19:30:00,Houston Rockets,92,Boston Celtics,97,Tue,3,5,1,19,17,14,8,4,54,1.5,3271,90.86111111111111,36,0,21,17,6,11,-3,23,0.6052631578947368,3695,97.23684210526316,38,0,1496,1485
563,2012-03-06 19:00:00,Orlando Magic,84,Charlotte Bobcats,100,Tue,3,16,1,4,31,2,13,-5,-506,-14.457142857142857,3035,86.71428571428571,35,0,25,14,12,7,2,103,2.641025641025641,3668,94.05128205128206,39,0,1260,1547
564,2012-03-06 19:30:00,New York Knicks,85,Dallas Mavericks,95,Tue,3,10,1,22,17,14,7,-1,105,2.6923076923076925,3670,94.1025641025641,39,0,18,19,7,10,-1,54,1.4594594594594594,3564,96.32432432432432,37,0,1529,1499
565,2012-03-06 19:30:00,Los Angeles Lakers,85,Detroit Pistons,88,Tue,3,3,1,12,26,9,11,-1,-262,-6.894736842105263,3384,89.05263157894737,38,0,23,14,6,12,3,97,2.6216216216216215,3479,94.02702702702703,37,0,1379,1551
566,2012-03-06 19:00:00,Atlanta Hawks,101,Indiana Pacers,96,Tue,3,-5,0,23,13,11,4,-1,120,3.3333333333333335,3428,95.22222222222223,36,0,22,15,10,9,2,67,1.8108108108108107,3452,93.29729729729729,37,0,1536,1497
567,2012-03-06 19:30:00,New Jersey Nets,78,Miami Heat,108,Tue,3,30,1,28,9,15,2,-2,321,8.675675675675675,3815,103.10810810810811,37,0,12,26,9,13,1,-245,-6.447368421052632,3529,92.86842105263158,38,0,1635,1379
568,2012-03-07 19:00:00,Utah Jazz,99,Charlotte Bobcats,93,Wed,4,-6,0,5,31,3,13,1,-490,-13.61111111111111,3135,87.08333333333333,36,0,18,19,4,13,1,-30,-0.8108108108108109,3581,96.78378378378379,37,0,1290,1470
569,2012-03-07 19:00:00,Cleveland Cavaliers,100,Denver Nuggets,99,Wed,4,-1,0,22,17,11,8,4,104,2.6666666666666665,4059,104.07692307692308,39,0,13,23,5,11,-6,-164,-4.555555555555555,3381,93.91666666666667,36,0,1518,1399
570,2012-03-07 19:30:00,Memphis Grizzlies,110,Golden State Warriors,92,Wed,4,-18,0,15,20,9,9,1,-76,-2.1714285714285713,3417,97.62857142857143,35,0,22,15,7,10,4,74,2.0,3475,93.91891891891892,37,0,1452,1548
571,2012-03-07 19:30:00,Atlanta Hawks,86,Miami Heat,89,Wed,4,3,1,29,9,16,2,1,351,9.236842105263158,3923,103.23684210526316,38,0,23,15,11,9,3,72,1.894736842105263,3553,93.5,38,0,1641,1505
572,2012-03-07 19:00:00,Chicago Bulls,106,Milwaukee Bucks,104,Wed,4,-2,0,15,23,9,8,1,-96,-2.526315789473684,3624,95.36842105263158,38,0,32,8,17,6,7,388,9.7,3902,97.55,40,0,1427,1638
573,2012-03-07 19:00:00,Portland Trail Blazers,94,Minnesota Timberwolves,106,Wed,4,12,1,20,19,11,10,2,37,0.9487179487179487,3797,97.35897435897436,39,0,19,19,5,12,1,160,4.2105263157894735,3731,98.1842105263158,38,0,1505,1518
574,2012-03-07 20:00:00,Los Angeles Clippers,100,New Jersey Nets,101,Wed,4,1,1,12,27,3,13,-1,-275,-7.051282051282051,3607,92.48717948717949,39,0,22,14,10,9,-1,76,2.111111111111111,3517,97.69444444444444,36,0,1372,1518
575,2012-03-07 19:00:00,Phoenix Suns,104,Oklahoma City Thunder,115,Wed,4,11,1,30,8,16,1,1,223,5.868421052631579,3873,101.92105263157895,38,0,17,20,7,11,3,-64,-1.7297297297297298,3498,94.54054054054055,37,0,1613,1470
576,2012-03-07 19:00:00,Boston Celtics,71,Philadelphia 76ers,103,Wed,4,32,1,22,17,14,8,-2,259,6.641025641025641,3671,94.12820512820512,39,0,20,17,5,9,5,59,1.5945945945945945,3368,91.02702702702703,37,0,1534,1502
577,2012-03-07 19:00:00,New Orleans Hornets,98,Sacramento Kings,99,Wed,4,1,1,12,26,8,6,-4,-281,-7.394736842105263,3622,95.3157894736842,38,0,9,29,5,13,-2,-207,-5.447368421052632,3343,87.97368421052632,38,0,1364,1375
578,2012-03-07 19:30:00,New York Knicks,105,San Antonio Spurs,118,Wed,4,13,1,25,12,14,3,-1,144,3.891891891891892,3661,98.94594594594595,37,0,18,20,7,11,-2,44,1.1578947368421053,3649,96.02631578947368,38,0,1555,1489
579,2012-03-07 19:00:00,Houston Rockets,98,Toronto Raptors,116,Wed,4,18,1,12,26,6,13,-1,-158,-4.157894736842105,3395,89.34210526315789,38,0,21,18,6,12,-4,18,0.46153846153846156,3787,97.1025641025641,39,0,1404,1478
580,2012-03-07 19:00:00,Los Angeles Lakers,101,Washington Wizards,106,Wed,4,5,1,8,29,5,15,-1,-320,-8.64864864864865,3446,93.13513513513513,37,0,23,15,6,13,-1,94,2.473684210526316,3564,93.78947368421052,38,0,1337,1541
581,2012-03-08 19:00:00,Orlando Magic,99,Chicago Bulls,94,Thu,5,-5,0,33,8,15,2,8,390,9.512195121951219,4008,97.7560975609756,41,0,25,15,12,8,-1,87,2.175,3752,93.8,40,0,1639,1516
582,2012-03-08 20:30:00,Dallas Mavericks,94,Phoenix Suns,96,Thu,5,2,1,17,21,10,9,-1,-75,-1.9736842105263157,3602,94.78947368421052,38,0,23,17,8,10,1,115,2.875,3765,94.125,40,0,1463,1538
583,2012-03-09 19:30:00,Portland Trail Blazers,86,Boston Celtics,104,Fri,6,18,1,20,18,15,8,-1,27,0.7105263157894737,3439,90.5,38,0,19,20,5,13,-1,148,3.7948717948717947,3825,98.07692307692308,39,0,1481,1505
584,2012-03-09 19:00:00,New Jersey Nets,83,Charlotte Bobcats,74,Fri,6,-9,0,5,32,3,14,-1,-496,-13.405405405405405,3228,87.24324324324324,37,0,13,27,9,14,1,-274,-6.85,3708,92.7,40,0,1286,1378
585,2012-03-09 19:00:00,New Orleans Hornets,97,Denver Nuggets,110,Fri,6,13,1,22,18,11,9,-1,103,2.575,4158,103.95,40,0,9,30,5,14,-3,-208,-5.333333333333333,3441,88.23076923076923,39,0,1512,1370
586,2012-03-09 19:30:00,Atlanta Hawks,85,Detroit Pistons,86,Fri,6,1,1,13,26,10,11,1,-259,-6.641025641025641,3472,89.02564102564102,39,0,23,16,11,10,-1,69,1.7692307692307692,3639,93.3076923076923,39,0,1388,1501
587,2012-03-09 19:30:00,New York Knicks,114,Milwaukee Bucks,119,Fri,6,5,1,15,24,9,9,-1,-98,-2.5128205128205128,3728,95.58974358974359,39,0,18,21,7,12,-3,31,0.7948717948717948,3754,96.25641025641026,39,0,1425,1479
588,2012-03-09 19:00:00,Los Angeles Lakers,105,Minnesota Timberwolves,102,Fri,6,-3,0,21,19,12,10,3,49,1.225,3903,97.575,40,0,23,16,6,14,-2,89,2.282051282051282,3665,93.97435897435898,39,0,1517,1528
589,2012-03-09 19:00:00,Cleveland Cavaliers,96,Oklahoma City Thunder,90,Fri,6,-6,0,31,8,17,1,2,234,6.0,3988,102.25641025641026,39,0,14,23,6,11,1,-163,-4.405405405405405,3481,94.08108108108108,37,0,1619,1404
590,2012-03-09 19:00:00,Utah Jazz,91,Philadelphia 76ers,104,Fri,6,13,1,23,17,15,8,1,291,7.275,3774,94.35,40,0,19,19,5,13,2,-24,-0.631578947368421,3680,96.84210526315789,38,0,1554,1473
591,2012-03-09 19:00:00,Dallas Mavericks,97,Sacramento Kings,110,Fri,6,13,1,13,26,9,6,1,-280,-7.17948717948718,3721,95.41025641025641,39,0,23,18,8,11,-1,113,2.7560975609756095,3859,94.1219512195122,41,0,1368,1531
592,2012-03-09 19:30:00,Los Angeles Clippers,120,San Antonio Spurs,108,Fri,6,-12,0,26,12,15,3,1,157,4.131578947368421,3779,99.44736842105263,38,0,22,15,10,10,-2,75,2.027027027027027,3617,97.75675675675676,37,0,1564,1511
593,2012-03-10 19:00:00,Utah Jazz,97,Chicago Bulls,111,Sat,7,14,1,33,9,15,3,-1,385,9.166666666666666,4102,97.66666666666667,42,0,19,20,5,14,-1,-37,-0.9487179487179487,3771,96.6923076923077,39,0,1628,1464
594,2012-03-10 19:30:00,Toronto Raptors,86,Detroit Pistons,105,Sat,7,19,1,14,26,11,11,2,-258,-6.45,3558,88.95,40,0,13,26,6,13,1,-140,-3.58974358974359,3511,90.02564102564102,39,0,1393,1423
595,2012-03-10 19:30:00,Dallas Mavericks,87,Golden State Warriors,111,Sat,7,24,1,15,21,9,10,-1,-94,-2.611111111111111,3509,97.47222222222223,36,0,23,19,8,12,-2,100,2.380952380952381,3956,94.19047619047619,42,0,1441,1510
596,2012-03-10 19:30:00,Indiana Pacers,91,Miami Heat,93,Sat,7,2,1,30,9,17,2,2,354,9.076923076923077,4012,102.87179487179488,39,0,23,14,12,9,-2,115,3.108108108108108,3524,95.24324324324324,37,0,1644,1527
597,2012-03-10 19:00:00,New Orleans Hornets,95,Minnesota Timberwolves,89,Sat,7,-6,0,21,20,12,11,-1,46,1.1219512195121952,4005,97.6829268292683,41,0,9,31,5,15,-4,-221,-5.525,3538,88.45,40,0,1511,1363
598,2012-03-10 20:00:00,Houston Rockets,112,New Jersey Nets,106,Sat,7,-6,0,14,27,4,13,2,-265,-6.463414634146342,3791,92.46341463414635,41,0,21,19,6,13,-5,0,0.0,3885,97.125,40,0,1384,1458
599,2012-03-10 19:00:00,Charlotte Bobcats,95,Oklahoma City Thunder,122,Sat,7,27,1,31,9,17,2,-1,228,5.7,4078,101.95,40,0,5,33,2,18,-2,-505,-13.289473684210526,3302,86.89473684210526,38,0,1604,1279
600,2012-03-10 19:00:00,Memphis Grizzlies,91,Phoenix Suns,98,Sat,7,7,1,18,21,11,9,1,-73,-1.8717948717948718,3698,94.82051282051282,39,0,23,15,8,10,5,92,2.4210526315789473,3585,94.34210526315789,38,0,1469,1558
601,2012-03-10 19:00:00,Portland Trail Blazers,110,Washington Wizards,99,Sat,7,-11,0,9,29,6,15,1,-315,-8.289473684210526,3552,93.47368421052632,38,0,19,21,5,14,-2,130,3.25,3911,97.775,40,0,1349,1488
602,2012-03-11 18:00:00,Houston Rockets,107,Cleveland Cavaliers,118,Sun,1,11,1,15,23,8,12,2,-157,-4.131578947368421,3577,94.13157894736842,38,0,22,19,7,13,1,6,0.14634146341463414,3997,97.48780487804878,41,0,1418,1463
603,2012-03-11 18:00:00,Memphis Grizzlies,94,Denver Nuggets,91,Sun,1,-3,0,23,18,12,9,1,116,2.8292682926829267,4268,104.09756097560975,41,0,23,16,8,11,-1,85,2.1794871794871793,3676,94.25641025641026,39,0,1518,1546
604,2012-03-11 18:30:00,Golden State Warriors,97,Los Angeles Clippers,93,Sun,1,-4,0,23,15,12,5,1,87,2.289473684210526,3737,98.34210526315789,38,0,16,21,6,11,1,-70,-1.8918918918918919,3620,97.83783783783784,37,0,1524,1464
605,2012-03-11 12:30:00,Boston Celtics,94,Los Angeles Lakers,97,Sun,1,3,1,24,16,17,2,1,92,2.3,3770,94.25,40,0,21,18,5,10,1,45,1.1538461538461537,3543,90.84615384615384,39,0,1533,1497
606,2012-03-11 12:00:00,Philadelphia 76ers,106,New York Knicks,94,Sun,1,-12,0,18,22,11,9,-4,26,0.65,3868,96.7,40,0,24,17,8,9,2,304,7.414634146341464,3878,94.58536585365853,41,0,1470,1562
607,2012-03-11 18:00:00,Indiana Pacers,94,Orlando Magic,107,Sun,1,13,1,26,15,13,7,1,92,2.2439024390243905,3851,93.92682926829268,41,0,23,15,12,10,-3,113,2.973684210526316,3615,95.13157894736842,38,0,1526,1524
608,2012-03-11 18:00:00,Atlanta Hawks,106,Sacramento Kings,99,Sun,1,-7,0,14,26,10,6,2,-267,-6.675,3831,95.775,40,0,23,17,11,11,-2,68,1.7,3724,93.1,40,0,1388,1495
609,2012-03-11 18:00:00,Milwaukee Bucks,105,Toronto Raptors,99,Sun,1,-6,0,13,27,7,13,-1,-159,-3.975,3597,89.925,40,0,16,24,6,15,1,-93,-2.325,3847,96.175,40,0,1405,1433
610,2012-03-12 19:00:00,New York Knicks,99,Chicago Bulls,104,Mon,2,5,1,34,9,16,3,1,399,9.279069767441861,4213,97.97674418604652,43,0,18,23,7,13,-5,14,0.34146341463414637,3962,96.63414634146342,41,0,1634,1461
611,2012-03-12 19:30:00,Boston Celtics,94,Los Angeles Clippers,85,Mon,2,-9,0,23,16,12,6,-1,83,2.128205128205128,3830,98.2051282051282,39,0,21,19,5,11,-1,42,1.05,3637,90.925,40,0,1516,1492
612,2012-03-12 19:30:00,Milwaukee Bucks,105,New Jersey Nets,99,Mon,2,-6,0,14,28,4,14,-1,-271,-6.4523809523809526,3897,92.78571428571429,42,0,17,24,7,15,2,-87,-2.1219512195121952,3952,96.39024390243902,41,0,1378,1439
613,2012-03-12 19:00:00,Charlotte Bobcats,73,New Orleans Hornets,71,Mon,2,-2,0,10,31,4,16,1,-215,-5.2439024390243905,3633,88.60975609756098,41,0,5,34,2,19,-3,-532,-13.64102564102564,3397,87.1025641025641,39,0,1375,1274
614,2012-03-12 19:00:00,Minnesota Timberwolves,127,Phoenix Suns,124,Mon,2,-3,0,19,21,12,9,2,-66,-1.65,3796,94.9,40,0,21,21,9,9,-2,40,0.9523809523809523,4094,97.47619047619048,42,0,1480,1498
615,2012-03-12 19:30:00,Washington Wizards,97,San Antonio Spurs,112,Mon,2,15,1,26,13,15,4,-1,145,3.717948717948718,3887,99.66666666666667,39,0,9,30,3,14,-1,-326,-8.35897435897436,3651,93.61538461538461,39,0,1550,1342
616,2012-03-12 19:00:00,Detroit Pistons,90,Utah Jazz,105,Mon,2,15,1,19,21,14,6,-2,-51,-1.275,3868,96.7,40,0,15,26,3,15,3,-239,-5.829268292682927,3663,89.34146341463415,41,0,1457,1410
617,2012-03-13 19:00:00,Toronto Raptors,96,Cleveland Cavaliers,88,Tue,3,-8,0,16,23,9,12,3,-146,-3.7435897435897436,3695,94.74358974358974,39,0,13,28,6,14,-2,-165,-4.024390243902439,3696,90.14634146341463,41,0,1430,1398
618,2012-03-13 19:30:00,Washington Wizards,98,Dallas Mavericks,107,Tue,3,9,1,23,20,15,7,-3,76,1.7674418604651163,4043,94.02325581395348,43,0,9,31,3,15,-2,-341,-8.525,3748,93.7,40,0,1486,1336
619,2012-03-13 19:00:00,Atlanta Hawks,117,Denver Nuggets,118,Tue,3,1,1,23,19,12,10,-1,113,2.6904761904761907,4359,103.78571428571429,42,0,24,17,12,11,1,75,1.829268292682927,3830,93.41463414634147,41,0,1512,1500
620,2012-03-13 19:00:00,Portland Trail Blazers,75,Indiana Pacers,92,Tue,3,17,1,23,16,11,5,-4,100,2.5641025641025643,3709,95.1025641025641,39,0,20,21,6,14,1,141,3.4390243902439024,4021,98.07317073170732,41,0,1511,1494
621,2012-03-13 19:00:00,Los Angeles Lakers,116,Memphis Grizzlies,111,Tue,3,-5,0,24,16,15,5,1,88,2.2,3770,94.25,40,0,25,16,7,14,2,95,2.317073170731707,3867,94.3170731707317,41,0,1551,1537
622,2012-03-13 19:00:00,Houston Rockets,104,Oklahoma City Thunder,103,Tue,3,-1,0,32,9,18,2,1,255,6.219512195121951,4200,102.4390243902439,41,0,22,20,7,14,-1,-5,-0.11904761904761904,4104,97.71428571428571,42,0,1608,1450
623,2012-03-13 19:00:00,Miami Heat,98,Orlando Magic,104,Tue,3,6,1,27,15,14,7,2,105,2.5,3958,94.23809523809524,42,0,31,9,13,7,3,356,8.9,4105,102.625,40,0,1538,1646
624,2012-03-13 19:00:00,Golden State Warriors,115,Sacramento Kings,89,Tue,3,-26,0,14,27,10,7,-1,-274,-6.682926829268292,3930,95.85365853658537,41,0,17,21,7,11,2,-66,-1.736842105263158,3717,97.8157894736842,38,0,1382,1471
625,2012-03-14 20:30:00,Miami Heat,102,Chicago Bulls,106,Wed,4,4,1,35,9,17,3,2,404,9.181818181818182,4317,98.11363636363636,44,0,31,10,13,8,-1,350,8.536585365853659,4203,102.51219512195122,41,0,1637,1634
626,2012-03-14 19:30:00,Boston Celtics,105,Golden State Warriors,103,Wed,4,-2,0,18,21,10,10,3,-40,-1.0256410256410255,3832,98.25641025641026,39,0,22,19,6,11,1,51,1.2439024390243902,3731,91.0,41,0,1484,1502
627,2012-03-14 19:00:00,Charlotte Bobcats,87,Houston Rockets,107,Wed,4,20,1,23,20,15,6,1,-4,-0.09302325581395349,4208,97.86046511627907,43,0,6,34,3,19,1,-530,-13.25,3470,86.75,40,0,1456,1280
628,2012-03-14 19:00:00,Philadelphia 76ers,94,Indiana Pacers,111,Wed,4,17,1,24,16,12,5,1,117,2.925,3801,95.025,40,0,25,17,9,9,3,316,7.523809523809524,3984,94.85714285714286,42,0,1524,1570
629,2012-03-14 19:30:00,Atlanta Hawks,82,Los Angeles Clippers,96,Wed,4,14,1,23,17,12,7,-2,74,1.85,3915,97.875,40,0,24,18,12,12,-1,74,1.7619047619047619,3947,93.97619047619048,42,0,1505,1496
630,2012-03-14 19:00:00,Cleveland Cavaliers,105,Milwaukee Bucks,115,Wed,4,10,1,18,24,10,9,3,-81,-1.9285714285714286,4057,96.5952380952381,42,0,16,24,7,11,-1,-154,-3.85,3783,94.575,40,0,1445,1419
631,2012-03-14 19:30:00,Toronto Raptors,84,New Jersey Nets,98,Wed,4,14,1,14,29,4,15,-2,-277,-6.441860465116279,3996,92.93023255813954,43,0,14,28,7,14,1,-157,-3.738095238095238,3792,90.28571428571429,42,0,1371,1408
632,2012-03-14 19:00:00,Los Angeles Lakers,107,New Orleans Hornets,101,Wed,4,-6,0,10,32,4,17,-1,-217,-5.166666666666667,3704,88.19047619047619,42,0,26,16,8,14,3,100,2.380952380952381,3983,94.83333333333333,42,0,1368,1544
633,2012-03-14 19:30:00,Portland Trail Blazers,79,New York Knicks,121,Wed,4,42,1,18,24,11,10,-6,9,0.21428571428571427,4061,96.69047619047619,42,0,20,22,6,15,-1,124,2.9523809523809526,4096,97.52380952380952,42,0,1457,1480
634,2012-03-14 19:30:00,Utah Jazz,111,Phoenix Suns,120,Wed,4,9,1,19,22,12,10,-1,-69,-1.6829268292682926,3920,95.60975609756098,41,0,20,21,5,15,1,-36,-0.8780487804878049,3973,96.90243902439025,41,0,1474,1468
635,2012-03-14 19:00:00,Detroit Pistons,124,Sacramento Kings,112,Wed,4,-12,0,14,28,10,8,-2,-300,-7.142857142857143,4019,95.69047619047619,42,0,15,27,3,16,-1,-254,-6.0476190476190474,3753,89.35714285714286,42,0,1368,1398
636,2012-03-14 19:30:00,Orlando Magic,111,San Antonio Spurs,122,Wed,4,11,1,27,13,16,4,1,160,4.0,3999,99.975,40,0,28,15,13,8,3,111,2.5813953488372094,4062,94.46511627906976,43,0,1555,1549
637,2012-03-15 19:30:00,Charlotte Bobcats,96,Dallas Mavericks,101,Thu,5,5,1,24,20,16,7,1,85,1.9318181818181819,4150,94.31818181818181,44,0,6,35,3,20,-1,-550,-13.414634146341463,3557,86.7560975609756,41,0,1491,1272
638,2012-03-15 19:00:00,Oklahoma City Thunder,103,Denver Nuggets,90,Thu,5,-13,0,24,19,13,10,1,114,2.6511627906976742,4477,104.11627906976744,43,0,32,10,14,7,-1,254,6.0476190476190474,4303,102.45238095238095,42,0,1515,1601
639,2012-03-15 19:30:00,Phoenix Suns,91,Los Angeles Clippers,87,Thu,5,-4,0,24,17,13,7,1,88,2.1463414634146343,4011,97.82926829268293,41,0,20,22,7,12,1,-60,-1.4285714285714286,4040,96.19047619047619,42,0,1517,1483
640,2012-03-15 19:00:00,Washington Wizards,99,New Orleans Hornets,89,Thu,5,-10,0,10,33,4,18,-2,-223,-5.186046511627907,3805,88.48837209302326,43,0,9,32,3,16,-3,-350,-8.536585365853659,3846,93.8048780487805,41,0,1364,1330
641,2012-03-15 19:00:00,Minnesota Timberwolves,105,Utah Jazz,111,Thu,5,6,1,20,22,15,6,-1,-45,-1.0714285714285714,4084,97.23809523809524,42,0,22,21,10,9,1,43,1.0,4221,98.16279069767442,43,0,1458,1503
642,2012-03-16 19:30:00,Washington Wizards,88,Atlanta Hawks,102,Fri,6,14,1,24,19,12,6,-2,60,1.3953488372093024,4029,93.69767441860465,43,0,10,32,4,16,1,-340,-8.095238095238095,3945,93.92857142857143,42,0,1483,1341
643,2012-03-16 19:00:00,Portland Trail Blazers,100,Chicago Bulls,89,Fri,6,-11,0,36,9,18,3,3,408,9.066666666666666,4423,98.28888888888889,45,0,20,23,6,16,-2,82,1.9069767441860466,4175,97.09302325581395,43,0,1643,1449
644,2012-03-16 19:30:00,Milwaukee Bucks,120,Golden State Warriors,98,Fri,6,-22,0,18,22,10,11,-1,-42,-1.05,3935,98.375,40,0,19,24,8,15,4,-71,-1.6511627906976745,4172,97.02325581395348,43,0,1479,1454
645,2012-03-16 19:30:00,Minnesota Timberwolves,92,Los Angeles Lakers,97,Fri,6,5,1,27,16,18,2,4,106,2.4651162790697674,4090,95.11627906976744,43,0,22,22,10,10,-1,37,0.8409090909090909,4326,98.31818181818181,44,0,1547,1493
646,2012-03-16 19:00:00,Toronto Raptors,114,Memphis Grizzlies,110,Fri,6,-4,0,24,17,15,6,-1,83,2.024390243902439,3881,94.65853658536585,41,0,14,29,7,15,-1,-171,-3.9767441860465116,3876,90.13953488372093,43,0,1543,1393
647,2012-03-16 19:30:00,Indiana Pacers,100,New York Knicks,115,Fri,6,15,1,19,24,12,10,1,51,1.186046511627907,4182,97.25581395348837,43,0,25,16,12,11,2,134,3.268292682926829,3912,95.41463414634147,41,0,1487,1541
648,2012-03-16 20:30:00,San Antonio Spurs,114,Oklahoma City Thunder,105,Fri,6,-9,0,33,10,18,3,1,267,6.209302325581396,4406,102.46511627906976,43,0,28,13,11,9,2,171,4.170731707317073,4121,100.51219512195122,41,0,1609,1565
649,2012-03-16 19:00:00,New Jersey Nets,70,Orlando Magic,86,Fri,6,16,1,28,16,15,7,-1,100,2.272727272727273,4173,94.8409090909091,44,0,15,29,10,14,1,-263,-5.9772727272727275,4094,93.04545454545455,44,0,1538,1385
650,2012-03-16 19:00:00,Miami Heat,84,Philadelphia 76ers,78,Fri,6,-6,0,25,18,16,8,-1,299,6.953488372093023,4078,94.83720930232558,43,0,31,11,13,9,-2,346,8.238095238095237,4305,102.5,42,0,1552,1627
651,2012-03-16 19:00:00,Detroit Pistons,101,Phoenix Suns,109,Fri,6,8,1,21,22,13,10,2,-56,-1.302325581395349,4131,96.06976744186046,43,0,16,27,4,16,1,-242,-5.627906976744186,3877,90.16279069767442,43,0,1490,1408
652,2012-03-16 19:00:00,Boston Celtics,95,Sacramento Kings,120,Fri,6,25,1,14,29,10,9,-3,-312,-7.255813953488372,4131,96.06976744186046,43,0,23,19,7,11,2,53,1.2619047619047619,3836,91.33333333333333,42,0,1357,1506
653,2012-03-17 19:00:00,Toronto Raptors,103,Charlotte Bobcats,107,Sat,7,4,1,6,36,3,15,-2,-555,-13.214285714285714,3653,86.97619047619048,42,0,15,29,8,15,1,-167,-3.7954545454545454,3990,90.68181818181819,44,0,1269,1403
654,2012-03-17 19:00:00,Philadelphia 76ers,80,Chicago Bulls,89,Sat,7,9,1,36,10,18,4,-1,397,8.630434782608695,4512,98.08695652173913,46,0,25,19,9,10,-2,293,6.659090909090909,4156,94.45454545454545,44,0,1623,1546
655,2012-03-17 20:00:00,San Antonio Spurs,99,Dallas Mavericks,106,Sat,7,7,1,25,20,17,7,2,90,2.0,4251,94.46666666666667,45,0,29,13,12,9,3,180,4.285714285714286,4235,100.83333333333333,42,0,1493,1576
656,2012-03-17 19:00:00,Boston Celtics,91,Denver Nuggets,98,Sat,7,7,1,24,20,13,11,-1,101,2.2954545454545454,4567,103.79545454545455,44,0,23,20,7,12,-1,28,0.6511627906976745,3931,91.4186046511628,43,0,1506,1475
657,2012-03-17 19:00:00,New York Knicks,102,Indiana Pacers,88,Sat,7,-14,0,25,17,13,5,-1,119,2.8333333333333335,4012,95.52380952380952,42,0,20,24,7,14,2,66,1.5,4297,97.6590909090909,44,0,1524,1503
658,2012-03-17 12:30:00,Houston Rockets,91,Los Angeles Clippers,95,Sat,7,4,1,24,18,13,8,-1,84,2.0,4098,97.57142857142857,42,0,24,20,8,14,2,16,0.36363636363636365,4315,98.06818181818181,44,0,1509,1463
659,2012-03-17 20:00:00,New Orleans Hornets,102,New Jersey Nets,94,Sat,7,-8,0,15,30,5,15,-1,-279,-6.2,4164,92.53333333333333,45,0,10,34,6,15,-3,-233,-5.295454545454546,3894,88.5,44,0,1377,1352
660,2012-03-17 19:00:00,Golden State Warriors,92,Utah Jazz,99,Sat,7,7,1,21,22,16,6,1,-39,-0.9069767441860465,4195,97.55813953488372,43,0,18,23,8,11,-2,-64,-1.5609756097560976,4033,98.36585365853658,41,0,1467,1459
661,2012-03-18 15:00:00,Atlanta Hawks,103,Cleveland Cavaliers,87,Sun,1,-16,0,16,25,9,13,-2,-164,-4.0,3888,94.82926829268293,41,0,25,19,12,13,1,74,1.6818181818181819,4131,93.88636363636364,44,0,1409,1490
662,2012-03-18 12:30:00,Detroit Pistons,83,Los Angeles Clippers,87,Sun,1,4,1,25,18,14,8,1,88,2.046511627906977,4193,97.51162790697674,43,0,16,28,4,17,-1,-250,-5.681818181818182,3978,90.4090909090909,44,0,1514,1401
663,2012-03-18 18:30:00,Utah Jazz,103,Los Angeles Lakers,99,Sun,1,-4,0,28,16,19,2,5,111,2.522727272727273,4187,95.1590909090909,44,0,22,22,5,16,2,-32,-0.7272727272727273,4294,97.5909090909091,44,0,1552,1475
664,2012-03-18 17:00:00,Washington Wizards,92,Memphis Grizzlies,97,Sun,1,5,1,24,18,15,7,-2,79,1.880952380952381,3991,95.02380952380952,42,0,10,33,4,17,-1,-354,-8.232558139534884,4033,93.79069767441861,43,0,1532,1333
665,2012-03-18 19:00:00,Orlando Magic,81,Miami Heat,91,Sun,1,10,1,32,11,18,2,1,352,8.186046511627907,4389,102.06976744186046,43,0,29,16,13,9,1,116,2.577777777777778,4259,94.64444444444445,45,0,1632,1545
666,2012-03-18 20:30:00,Portland Trail Blazers,95,Oklahoma City Thunder,111,Sun,1,16,1,33,11,18,4,-1,258,5.863636363636363,4511,102.52272727272727,44,0,21,23,7,16,1,93,2.1136363636363638,4275,97.1590909090909,44,0,1597,1468
