Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.
Wed Feb 26 2014 08:00pm,New Orleans Pelicans,89,Dallas Mavericks,108,Box Score,0,19729
Wed Feb 26 2014 10:30pm,Houston Rockets,93,Los Angeles Clippers,101,Box Score,0,19258
Wed Feb 26 2014 08:00pm,Los Angeles Lakers,103,Memphis Grizzlies,108,Box Score,0,16989
Wed Feb 26 2014 08:00pm,Cleveland Cavaliers,114,Oklahoma City Thunder,104,Box Score,0,18203
Wed Feb 26 2014 07:00pm,Orlando Magic,101,Philadelphia 76ers,90,Box Score,0,12817
Wed Feb 26 2014 10:00pm,Brooklyn Nets,80,Portland Trail Blazers,124,Box Score,0,20015
Wed Feb 26 2014 08:30pm,Detroit Pistons,110,San Antonio Spurs,120,Box Score,0,18581
Wed Feb 26 2014 09:00pm,Phoenix Suns,86,Utah Jazz,109,Box Score,0,19639
Thu Feb 27 2014 10:30pm,Brooklyn Nets,112,Denver Nuggets,89,Box Score,0,14826
Thu Feb 27 2014 07:00pm,Milwaukee Bucks,96,Indiana Pacers,101,Box Score,0,17892
Thu Feb 27 2014 08:00pm,New York Knicks,82,Miami Heat,108,Box Score,0,19634
Thu Feb 27 2014 07:00pm,Washington Wizards,134,Toronto Raptors,129,Box Score,3,17758
Fri Feb 28 2014 07:30pm,Utah Jazz,79,Cleveland Cavaliers,99,Box Score,0,18601
Fri Feb 28 2014 08:30pm,Chicago Bulls,100,Dallas Mavericks,91,Box Score,0,20398
Fri Feb 28 2014 10:30pm,Sacramento Kings,122,Los Angeles Lakers,126,Box Score,0,18997
Fri Feb 28 2014 08:00pm,Golden State Warriors,126,New York Knicks,103,Box Score,0,19812
Fri Feb 28 2014 08:00pm,Memphis Grizzlies,107,Oklahoma City Thunder,113,Box Score,0,18203
Fri Feb 28 2014 10:30pm,New Orleans Pelicans,104,Phoenix Suns,116,Box Score,0,16578
Fri Feb 28 2014 08:30pm,Charlotte Bobcats,82,San Antonio Spurs,92,Box Score,0,18581
