Date,Visitor,Visitor_PTS,Home,Home_PTS,Box Score,#OTs,Attend.
Wed Jan 23 2013 07:00pm,Washington Wizards,88,Utah Jazz,92,Box Score,0,18158
Thu Jan 24 2013 08:00pm,New York Knicks,89,Boston Celtics,86,Box Score,0,18624
Thu Jan 24 2013 07:00pm,Toronto Raptors,97,Orlando Magic,95,Box Score,0,17145
Thu Jan 24 2013 08:30pm,Los Angeles Clippers,88,Phoenix Suns,93,Box Score,0,16017
Fri Jan 25 2013 07:30pm,Boston Celtics,111,Atlanta Hawks,123,Box Score,2,15595
Fri Jan 25 2013 07:00pm,Golden State Warriors,87,Chicago Bulls,103,Box Score,0,21756
Fri Jan 25 2013 07:30pm,Milwaukee Bucks,108,Cleveland Cavaliers,113,Box Score,0,15098
Fri Jan 25 2013 07:00pm,San Antonio Spurs,113,Dallas Mavericks,107,Box Score,0,19884
Fri Jan 25 2013 07:30pm,Utah Jazz,84,Los Angeles Lakers,102,Box Score,0,18997
Fri Jan 25 2013 07:00pm,Brooklyn Nets,77,Memphis Grizzlies,101,Box Score,0,16911
Fri Jan 25 2013 07:30pm,Detroit Pistons,88,Miami Heat,110,Box Score,0,20236
Fri Jan 25 2013 07:00pm,Houston Rockets,100,New Orleans Hornets,82,Box Score,0,15302
Fri Jan 25 2013 07:00pm,Oklahoma City Thunder,105,Sacramento Kings,95,Box Score,0,15022
Fri Jan 25 2013 07:00pm,Minnesota Timberwolves,101,Washington Wizards,114,Box Score,0,14095
Sat Jan 26 2013 07:30pm,Minnesota Timberwolves,101,Charlotte Bobcats,102,Box Score,0,15397
Sat Jan 26 2013 07:00pm,Sacramento Kings,93,Denver Nuggets,121,Box Score,0,17651
Sat Jan 26 2013 07:00pm,Brooklyn Nets,106,Houston Rockets,119,Box Score,0,18236
Sat Jan 26 2013 07:30pm,Golden State Warriors,102,Milwaukee Bucks,109,Box Score,0,16937
Sat Jan 26 2013 07:00pm,New York Knicks,80,Philadelphia 76ers,97,Box Score,0,20540
Sat Jan 26 2013 07:00pm,Los Angeles Clippers,100,Portland Trail Blazers,101,Box Score,0,20672
Sat Jan 26 2013 07:30pm,Phoenix Suns,99,San Antonio Spurs,108,Box Score,0,18581
Sat Jan 26 2013 07:00pm,Cleveland Cavaliers,99,Toronto Raptors,98,Box Score,0,18820
Sat Jan 26 2013 07:30pm,Indiana Pacers,110,Utah Jazz,114,Box Score,1,19201
Sat Jan 26 2013 07:00pm,Chicago Bulls,73,Washington Wizards,86,Box Score,0,20308
Sun Jan 27 2013 01:00pm,Miami Heat,98,Boston Celtics,100,Box Score,2,18624
Sun Jan 27 2013 06:30pm,Phoenix Suns,95,Dallas Mavericks,110,Box Score,0,20305
Sun Jan 27 2013 06:30pm,Portland Trail Blazers,83,Los Angeles Clippers,96,Box Score,0,19060
Sun Jan 27 2013 12:30pm,Oklahoma City Thunder,96,Los Angeles Lakers,105,Box Score,0,18997
Sun Jan 27 2013 05:00pm,New Orleans Hornets,91,Memphis Grizzlies,83,Box Score,0,16277
Sun Jan 27 2013 06:30pm,Atlanta Hawks,104,New York Knicks,106,Box Score,0,19033
Sun Jan 27 2013 06:00pm,Detroit Pistons,104,Orlando Magic,102,Box Score,0,17959
Mon Jan 28 2013 07:30pm,Orlando Magic,77,Brooklyn Nets,97,Box Score,0,16480
Mon Jan 28 2013 07:00pm,Charlotte Bobcats,85,Chicago Bulls,93,Box Score,0,21308
Mon Jan 28 2013 07:00pm,Indiana Pacers,101,Denver Nuggets,102,Box Score,0,16032
Mon Jan 28 2013 07:00pm,Memphis Grizzlies,103,Philadelphia 76ers,100,Box Score,0,15448
Mon Jan 28 2013 07:00pm,Golden State Warriors,114,Toronto Raptors,102,Box Score,0,15914
Mon Jan 28 2013 07:00pm,Houston Rockets,125,Utah Jazz,80,Box Score,0,18387
Mon Jan 28 2013 07:00pm,Sacramento Kings,96,Washington Wizards,94,Box Score,0,13422
Tue Jan 29 2013 07:00pm,Golden State Warriors,108,Cleveland Cavaliers,95,Box Score,0,13939
Tue Jan 29 2013 07:30pm,Milwaukee Bucks,117,Detroit Pistons,90,Box Score,0,15479
Tue Jan 29 2013 07:30pm,New Orleans Hornets,106,Los Angeles Lakers,111,Box Score,0,18997
Tue Jan 29 2013 07:00pm,Dallas Mavericks,104,Portland Trail Blazers,106,Box Score,0,18888
Wed Jan 30 2013 07:30pm,Toronto Raptors,92,Atlanta Hawks,93,Box Score,0,12021
Wed Jan 30 2013 07:30pm,Sacramento Kings,81,Boston Celtics,99,Box Score,0,18624
Wed Jan 30 2013 08:00pm,Miami Heat,105,Brooklyn Nets,85,Box Score,0,17732
Wed Jan 30 2013 07:00pm,Houston Rockets,110,Denver Nuggets,118,Box Score,0,17399
Wed Jan 30 2013 07:00pm,Detroit Pistons,79,Indiana Pacers,98,Box Score,0,12137
Wed Jan 30 2013 07:00pm,Chicago Bulls,104,Milwaukee Bucks,88,Box Score,0,17640
Wed Jan 30 2013 07:00pm,Los Angeles Clippers,96,Minnesota Timberwolves,90,Box Score,0,15312
Wed Jan 30 2013 07:30pm,Orlando Magic,97,New York Knicks,113,Box Score,0,19033
Wed Jan 30 2013 07:00pm,Washington Wizards,84,Philadelphia 76ers,92,Box Score,0,15101
Wed Jan 30 2013 08:30pm,Los Angeles Lakers,86,Phoenix Suns,92,Box Score,0,17184
Wed Jan 30 2013 07:30pm,Charlotte Bobcats,78,San Antonio Spurs,102,Box Score,0,18581
Wed Jan 30 2013 07:00pm,New Orleans Hornets,99,Utah Jazz,104,Box Score,0,17490
Thu Jan 31 2013 07:30pm,Dallas Mavericks,97,Golden State Warriors,100,Box Score,0,19596
Thu Jan 31 2013 07:00pm,Memphis Grizzlies,89,Oklahoma City Thunder,106,Box Score,0,18203
